,mz,rt,rt_start,rt_end,B1_NIST1950_1_6540.mzML,B1_NIST1950_2_6540.mzML,B1_NIST1950_3_6540.mzML,classification
FT3801,685.775543515945,13.086900000000002,13.070282999674482,13.086917114257817,9972.78387288182,7779.07389149918,9940.06490471495,1.0
FT0924,195.979213038873,5.032458630371266,5.024150594075517,5.0407666666669995,4846.85171331715,5636.45033589226,4775.081557212,0.0
FT0592,159.10317848856,0.9512176513671867,0.951216666667,1.0291222254435217,135411.63742609,128106.522251628,128124.102091253,1.0
FT1402,245.082731917181,1.5098092397054035,1.5098092397054035,1.5098092397054035,9007.79384392662,3280.7852734293,3695.1274430062,1.0
FT1866,284.033002750296,6.0216,6.0216,6.0216,8288.59366610935,10164.7988063208,5113.09837442721,0.0
FT2040,300.993382913584,4.974283593749833,4.974283333333,4.974283854166667,5609.70605873109,5525.06361145016,8277.04898774945,1.0
FT3311,520.40836704877,0.8016,0.8015994389851884,0.8879364013671867,46645.9492128754,50512.4697204502,47504.834916687,1.0
FT0484,145.014315562666,0.80708745320638,0.80708745320638,0.80708745320638,4599.68035308838,0.0,0.0,0.0
FT0036,60.9930560884822,10.343899536132817,10.343899536132817,10.343899536132817,235220.719809004,177622.206546826,164791.216986293,0.0
FT2151,316.047426570517,0.66859753926595,0.66859753926595,0.66859753926595,10078.3724978685,5623.47261460699,10393.4219430974,0.0
FT0288,117.055754879997,1.2670857747395834,1.2670666666669999,1.3307221730550132,1089536.34571203,907125.926450922,977366.562320482,1.0
FT1840,283.264330853948,8.432116666667,8.432116666667,8.432116666667,216990.228548385,182900.220002548,173307.853237461,0.0
FT1670,264.631193380146,1.0842185974121101,1.0842185974121101,1.0842185974121101,5323.81263735561,3196.00976527459,7496.6619927756,0.0
FT1593,256.236308281273,8.4819839477539,8.4819839477539,8.4819839477539,34849.352930107,18747.7392874285,16216.08310037,0.0
FT2238,328.311531393426,0.951216666667,0.919754219055175,0.9512176513671867,177577.545580093,440155.790025695,476070.053789085,1.0
FT1415,245.98409284389,4.37567240397135,4.37567240397135,4.37567240397135,2158.51713950421,0.0,0.0,1.0
FT2306,338.907566453462,1.0842185974121101,1.0842,1.1511235555013015,254740.527322809,50430.7185943556,47957.726602849,1.0
FT0772,179.056686103904,6.0382334391276,6.038233333332999,6.055021158854166,3118037.39083639,2884222.34738116,2827337.97424204,1.0
FT2801,417.286339870163,0.967842263539465,0.9678333333329999,0.9678511937459316,37920.4101524425,51936.2878919674,51796.6891733433,1.0
FT3326,524.436899641954,0.8015994389851884,0.784966666667,0.8719130833943683,11440.6664636993,9587.63214883729,8102.06215978591,1.0
FT1748,275.054211817419,5.738983662923184,5.738983333333,5.772430928548184,23924.6007559717,15811.0076133684,18931.9746806786,0.0
FT3282,515.279433889059,1.1208566029866533,1.1208566029866533,1.1208566029866533,19543.5769982594,17588.0167974442,14656.5764203668,1.0
FT1155,219.953792756988,13.086917114257817,13.070282999674482,13.120149999999999,7242.6227567189,6477.95321112376,5019.44284618379,1.0
FT2092,307.263819286588,0.83485,0.8348498662312834,0.919754219055175,93840.4327125501,85148.8435415447,90463.0283565279,1.0
FT2178,319.240417421098,5.09065,5.090622456868483,5.0906504313151,8458.06648681643,4562.97791261707,4807.79630981159,1.0
FT1533,255.159308194255,1.2283869756061168,1.200583333333,1.2561906178792317,52057.0912587187,33293.924977072,32914.2179452406,1.0
FT1577,255.233006010353,4.608310953776033,4.608310953776033,4.608310953776033,111662.823944353,75219.8318588547,72016.2886589062,0.0
FT1855,283.264315279271,9.296583048502601,9.296583048502601,9.296583048502601,334871.617634122,196733.51599903,199296.802804565,0.0
FT0066,74.0247523993996,6.66164627075195,6.653316752115884,6.669975789388017,10471.1778909686,4327.01304000802,8314.31231566516,1.0
FT2952,447.347081945088,0.903872044881185,0.903872044881185,0.903872044881185,250708.856930864,123219.965955906,121484.244794604,1.0
FT2590,377.16112315712,0.9761506423948533,0.919754219055175,1.0598824183146167,18829.6584322577,78715.786400501,85423.5857217002,1.0
FT2130,313.168110604414,0.7932913088480633,0.7849826176961266,0.8016,1256.8670143958,11440.6208626556,8937.45454415402,1.0
FT1097,214.085930107014,1.1962997436523433,1.1962997436523433,1.1962997436523433,7283.98577294192,1740.47704774229,3638.23821234298,0.0
FT2266,332.911155844619,13.128458203125167,13.120149739583333,13.136766666667,2593.82628977996,5224.60792356333,6454.06260058233,0.0
FT1956,291.065979077116,5.755616666667,5.755616666667,5.755616666667,325.587678154717,1683.70381630827,0.0,0.0
FT3592,589.447761848081,0.8016,0.8015994389851884,0.8879364013671867,58132.7269818398,48056.1520839628,52558.3065067291,1.0
FT0353,128.077536377029,1.0904593149820967,1.0904593149820967,1.0904593149820967,3205.36852794496,267.722485425967,0.0,0.0
FT1378,242.13036047429,1.1360145568847648,1.1360145568847648,1.1360145568847648,3561.85270154068,0.0,0.0,0.0
FT4126,1038.66454717333,13.086917114257817,13.05364990234375,13.120149999999999,5368.47203224183,2981.9122792493,4483.80119087217,0.0
FT2391,350.920548640943,11.6073496500651,11.6073496500651,11.6073496500651,629549.247705257,813819.939961791,1007451.82727909,0.0
FT1242,227.061049302817,4.375534057617184,4.359183333332999,4.37567240397135,7064.91636378975,7678.47489418891,7483.91080328485,1.0
FT0298,118.942172877819,8.0663838704427,8.0331314086914,8.083,20968.9484489194,15148.5400817871,9106.4715628052,0.0
FT3420,545.420758929252,0.8016,0.8015994389851884,0.8879364013671867,43489.6894541592,39657.0401412387,41134.9536451721,1.0
FT3388,538.314904768632,1.2670666666669999,1.2504524230957033,1.3009333292643235,15322.0274372955,16865.514424607,15367.351510437,1.0
FT1600,256.236736385927,9.845182291666667,9.845182291666667,9.845182291666667,25109.1824351296,13759.0003290405,9522.37499698748,0.0
FT3766,666.784065504821,13.086900000000002,13.086899820963534,13.103533935546867,8112.69479876452,6758.53165158348,7363.26340955173,0.0
FT2136,314.032056778733,0.6519805908203133,0.6519805908203133,0.6519805908203133,5353.75919319969,4701.35460920969,5065.74728141785,0.0
FT4175,1191.24603629732,7.459600219726734,7.451283772786467,7.467916666667,2206.12654484833,2283.76929193624,792.108216710436,0.0
FT0737,174.957093869361,8.648214721679684,8.648214721679684,8.648214721679684,5101816.4684737,29387762.5336377,50739120.2822128,0.0
FT2900,438.122630861105,1.0509684244791666,1.05095,1.1360145568847648,12545.9135375466,8841.00918904753,9300.90982981756,1.0
FT2994,454.118022068405,1.0675851186116534,1.0675851186116534,1.0675851186116534,2604.49578617117,4394.91857406683,5497.95132952347,1.0
FT2169,318.921067780494,13.136766666667,13.120149739583333,13.170033772786466,13294.5150386811,12578.8016623126,11237.55836483,1.0
FT0627,163.061256171857,4.359183333332999,4.35889892578125,4.37567240397135,497138.086369098,447992.019625301,488072.830922473,1.0
FT2596,378.10857598652,5.157150268554684,5.15715,5.173796590169267,2874.56793846131,2305.72039764405,2741.82019523621,0.0
FT3025,462.177110688041,1.100833333333,1.01365966796875,1.166215896606445,5044.0586999716,26731.1179949559,24573.1762703139,1.0
FT3376,534.390761096249,0.7849746421815633,0.784966666667,0.7849826176961266,3014.86459250368,9823.68270122657,11040.0414495052,1.0
FT1847,283.264349268663,2.846366666667,2.846366666667,2.846366666667,142321.218627929,141787.134008789,97078.8181722002,0.0
FT0205,105.019551160188,4.990814208984366,4.974283333333,4.990900675455733,52844.5684065163,42809.0590324233,41436.0903123557,1.0
FT0354,128.959752782483,13.53575830078125,13.53575,13.5357666015625,19825.7480554361,18912.5813544099,17997.3868090927,0.0
FT0252,113.060422929955,1.4723818461100266,1.449952443440755,1.4948112487792966,29870.3973490459,16415.3099783382,19302.7958665622,1.0
FT1752,275.882468610221,9.23006591796875,9.213449096679684,9.2467,31334.5793391437,179316.070736161,81626.8367444272,0.0
FT1275,230.914452071723,8.548482259114584,8.548482259114584,8.548482259114584,3700.08997660169,37782.8137283479,105635.085773968,0.0
FT2878,434.100610566296,5.024150000000001,5.024150000000001,5.024150000000001,2003.2400383923,1590.59644882248,1056.37538145237,0.0
FT2519,366.901307827485,0.8879364013671867,0.8879364013671867,0.8879364013671867,9098.20413619995,0.0,0.0,1.0
FT3720,638.103711450851,0.7241678237915034,0.7241678237915034,0.7241678237915034,6050.75804719001,1044.60725496207,967.784645103339,0.0
FT2192,321.152538691227,1.2412378311157233,1.2262850443522133,1.2561906178792317,4632.88095703125,0.0,1939.78347250393,0.0
FT0764,178.087082047507,1.1839689890543617,1.18395,1.24123903910319,70892.9880512075,60947.5757604711,58856.1714128525,1.0
FT3636,604.823320018782,13.120149739583333,13.070282999674482,13.120149999999999,3935.1795546341,5542.76488505512,5785.61463083173,1.0
FT2395,350.920613106243,11.973078409830732,11.973078409830732,11.973078409830732,2154767.98676229,3500429.54599193,4633270.29654799,0.0
FT2886,435.084109312988,0.66859753926595,0.66859753926595,0.66859753926595,57807.6492410371,26822.5455636224,48516.3432796256,0.0
FT1735,273.207165038613,0.8514666770936734,0.818232917785645,0.93555367787679,243801.575899698,203458.00193817,213308.411339284,1.0
FT1086,213.049330721452,6.395697784423833,6.37071685791015,6.4206787109375,8092.4335276928,8963.92184165032,8137.29676677706,1.0
FT0497,146.908237294095,1.483183333333,1.4665690104166667,1.5098092397054035,124754.107904579,47486.7002491981,32201.3884676221,1.0
FT0818,184.079764541001,2.2479148864746166,2.2479148864746166,2.2479148864746166,1045.3884906536,1428.50879381248,2149.34769699712,0.0
FT1124,216.830036869835,1.067583333333,1.0509684244791666,1.1360145568847648,29506.8072266199,23494.3732277551,22483.279209938,1.0
FT1546,255.233004199549,6.304216666667,6.304216666667,6.304216666667,237547.321611763,168938.777007659,149570.901990191,0.0
FT0430,137.024592093995,1.0343349456787116,1.034333333333,1.1208566029866533,1571064.02897312,1385453.48999262,1464981.38772313,1.0
FT0956,198.953858973292,10.9922373453776,10.9922373453776,10.9922373453776,1071.18645215034,1166.49572310783,2319.48174545289,0.0
FT1963,291.895588749235,13.120149999999999,13.120149999999999,13.120149999999999,2634.4002350841,2453.2361235328,2031.16737181907,0.0
FT1347,239.06002854784,0.9179674148559567,0.8847171147664383,0.99815985361735,25300.701793669,239090.274746919,241192.493686648,1.0
FT2563,371.280051967582,0.9678333333329999,0.9512176513671867,1.044518597920735,59571.9976431858,52661.3613925052,57797.1436426133,1.0
FT3650,609.504687963909,1.01365966796875,1.01365966796875,1.01365966796875,4441.23286010742,0.0,0.0,1.0
FT1277,231.060161404195,6.653316752115884,6.653316666667,6.653362019856767,5155.14407571262,6057.58159671352,5801.8113837433,1.0
FT4067,981.994379584345,5.722367350260416,5.722367350260416,5.722367350260416,976538.445166803,856046.901216281,483511.136712595,0.0
FT2220,326.126339553705,6.387333333333,6.387333333333,6.387333333333,10572.4637406872,8609.58769140699,6450.88209354357,1.0
FT0343,126.935622958428,1.3169512573242181,1.3169499999999998,1.3169525146484367,3707.01004797555,2647.92123836517,3178.71111614227,0.0
FT2749,407.279816740918,1.286020533243815,1.286020533243815,1.286020533243815,22760.6729398871,17059.3677889213,20270.3704320537,1.0
FT1805,281.174538782734,1.0011014302571617,0.93555367787679,1.0343349456787116,12211044.2956895,6292.65888424331,6444.01023576295,0.0
FT2477,360.128796874328,5.35674896240235,5.35674896240235,5.35674896240235,6237.0498269872,3826.40720727262,5514.33421607018,0.0
FT2250,330.273230203428,0.93555367787679,0.93555367787679,0.93555367787679,1817444.02127805,1649188.91458979,1613715.34437285,1.0
FT3529,572.042042254618,7.301667277018233,7.2850321451823,7.3183,26020.0090405729,56904.8669637561,50143.345381643,1.0
FT3442,548.865854147488,12.1060791015625,12.1060791015625,12.1060791015625,28218.1909607029,30337.0742562977,41373.4324622579,0.0
FT0424,136.877161858449,5.082333882649733,5.057351684570317,5.123900000000001,59686.8096967155,37310.5148690332,16611.8132759988,0.0
FT1261,228.994309172188,4.209267679850266,4.209267679850266,4.209267679850266,111677.018860316,96475.0904233391,103156.637578111,0.0
FT3368,530.8596112818,8.299114481608067,8.299114481608067,8.299114481608067,0.0,2443.0453974964,21674.3348785091,0.0
FT0639,164.00262772595,1.9819170633951833,1.9819170633951833,1.9819170633951833,10771.7770281753,9561.98803365257,10022.6846968427,0.0
FT0242,112.096854439072,3.1456166666670002,3.1456166666670002,3.1456166666670002,1416.7887871399,2151.70582534791,2244.57028692627,0.0
FT1948,290.11832162314,6.65331670939145,6.653316666667,6.653316752115884,2242.0255721283,2435.72592725068,1617.19787440076,1.0
FT2449,356.901925375559,13.103516666667,13.070282999674482,13.120149739583333,20305.0176976204,14774.3606267395,15285.5342804131,1.0
FT3581,586.81364440714,11.540849812825517,11.540849812825517,11.540849812825517,40518.9958013229,30294.8426145546,44154.5249391202,0.0
FT0520,150.01720768955,4.8743886311849,4.791416666667001,4.874533333333001,2198.82729472476,3950.92462581582,4120.31198799163,1.0
FT2379,349.161711196415,5.72254740397135,5.722366666667,5.738983662923184,29692.8504094745,32839.3014270252,29678.2841882753,1.0
FT2669,393.155401167399,1.449952443440755,1.449933333333,1.4948112487792966,30605.1758447656,25827.6727997811,27998.9108748372,1.0
FT0787,180.877879491267,1.504015181986325,1.483183333333,1.5248470306396484,5616.15789478563,3123.72155665383,1299.29227786194,1.0
FT2602,379.178529126349,1.0291222254435217,1.0291222254435217,1.0291222254435217,7851.08291187286,4137.50940593963,4765.80433167517,0.0
FT0912,195.102441812737,1.36683578491211,1.3169525146484367,1.434990310668945,26617.9851732661,24761.6481034844,25244.1496276503,1.0
FT1534,255.233122194085,5.273516666667001,5.256973775227866,5.273517862955733,338016.909586079,380225.820062312,201823.890658311,0.0
FT2482,361.139274713469,5.331754811604816,5.323383585611983,5.34012603759765,2578.66745363052,1641.84064395726,2019.34400209852,0.0
FT3530,572.041088239791,9.088774084472817,9.080466666667,9.09708150227865,19429.2949281758,14176.2756398798,13497.8398714057,0.0
FT1478,249.975663272951,5.87198384602865,5.87198384602865,5.87198384602865,2191341.19848793,1906314.92182145,2104343.64245875,0.0
FT2674,393.865229512395,13.095208243815268,13.05364990234375,13.103533935546867,1811.77309710032,7414.93752845766,9063.89610681975,0.0
FT0318,123.03437186519,1.2837,1.2837,1.2837,0.0,15316.2296704102,11802.9141716309,1.0
FT0905,194.046052340066,1.35020243326823,1.3502,1.405167388916015,232385.688248097,212428.605462418,221804.749037909,1.0
FT0504,148.043797389082,4.791416666667001,4.7912373860677,4.791416931152351,104302.410865033,91440.0771034658,86383.2982258723,1.0
FT3980,837.856370697244,4.17597681681315,4.1596833333330006,4.176021067301433,2899.30040889645,2103.82614498138,1983.14590518952,0.0
FT2686,395.33121484536,0.903872044881185,0.903872044881185,0.903872044881185,9222.53758590669,0.0,0.0,0.0
FT2524,367.106088573022,5.755707550048833,5.7556172688802,5.75579783121745,1953754.66330593,1684909.82756201,1539162.99185752,1.0
FT1816,283.064220392656,6.154736328125,6.154736328125,6.154736328125,2902.05648971934,1543.02371227103,4578.59562377927,0.0
FT1884,284.267933666002,3.0624833333329997,3.0624833333329997,3.0624833333329997,87997.9017811523,66923.7409136411,63075.2373310791,0.0
FT3067,469.857856253232,13.103516666667,13.05364990234375,13.103533935546867,9450.12738122952,7547.16281238957,7528.16489591651,1.0
FT0563,155.99856812723,0.6796475092569984,0.6519805908203133,0.707314427693685,3681.04746117799,1000.87439306198,1700.40469628338,0.0
FT3594,590.451485907444,0.7849826176961266,0.784966666667,0.8719130833943683,21259.6580046589,16226.0319991444,18893.7028884597,1.0
FT3856,724.824976497969,8.880966666667,8.880966666667,8.880966666667,6423.80520275959,56273.4158959762,39539.7867458593,0.0
FT2901,438.331013294755,0.8099164588928217,0.8016,0.818232917785645,15841.183474498,21425.5284352112,23662.8676531573,1.0
FT2659,391.141266923969,1.2262850443522133,1.2262850443522133,1.2262850443522133,8447.07235064697,6529.62417607117,7809.59740428951,0.0
FT1569,255.232870965224,10.377150472005201,10.377150472005201,10.377150472005201,47189.3982475996,32244.7247116268,29440.9509484856,0.0
FT0361,129.019349579631,8.0331314086914,7.999884033203133,8.033133333333,91265.6059279031,78558.5408751979,70918.0082468501,1.0
FT0490,146.046102894343,6.287583333333,6.270966593424483,6.3043217976888,331004.819276953,289648.256075595,302386.796470749,1.0
FT2344,343.126488338279,1.24415596669515,1.2171999999999998,1.2711119333903,8495.26845435627,3995.76346812134,1477.75758104989,0.0
FT1297,233.184181833053,0.7849746421815633,0.784966666667,0.7849826176961266,0.0,14655.8029247191,12224.7032192926,1.0
FT0583,158.060321644649,1.7047922134399334,1.6770160675048833,1.732568359375,5031.6405403059,4533.48018766473,7412.8476533221,1.0
FT0607,160.931469045404,8.182747904459633,8.182747904459633,8.182747904459633,0.0,3401.23933444694,5812.65578681945,0.0
FT1056,209.082264568597,0.959533930206465,0.951216666667,0.9678511937459316,58093.2140850157,59736.289795361,62243.3601078731,1.0
FT1780,279.041729732963,0.6852240150451667,0.6686,0.7018480300903317,8073.28917711746,5142.3595817844,15033.7946361697,0.0
FT1788,279.233192315005,0.8431582664491416,0.8348498662312834,0.851466666667,6930061.36441847,5829203.414103,5955717.13075954,1.0
FT2570,373.056066391455,0.7241678237915034,0.7241678237915034,0.7241678237915034,2927.50350782089,0.0,0.0,0.0
FT0825,185.099866273008,4.242816666667,4.242816666667,4.242816666667,3394.16159407331,3587.94447278337,3258.51879567667,0.0
FT1477,249.975390941053,12.787666829427083,12.787666829427083,12.787666829427083,609181.693316425,665854.933480252,629953.751913981,0.0
FT3488,562.314551279077,1.2338357289632167,1.233816666667,1.286020533243815,8136.45077631051,5765.2676258744,7104.64675331253,0.0
FT1267,230.012910924626,1.4000691731770833,1.400066666667,1.434990310668945,375791.172847264,301594.503407054,319151.171545224,1.0
FT1407,245.164285098483,1.3169499999999998,1.3169499999999998,1.3169499999999998,708.111197804193,2135.05669473963,1175.47219942392,0.0
FT1404,245.107075998382,5.0407666666669995,5.0407666666669995,5.0407666666669995,3178.90923817933,4520.85782308833,4368.66800247725,0.0
FT1944,289.901848912367,9.529316666667,9.529316666667,9.529316666667,3095.92449386495,6458.3303595097,4162.36062215069,0.0
FT1165,220.941259126733,0.818232917785645,0.818216666667,0.903872044881185,14484.4864030479,11595.4439819195,14210.7817649344,1.0
FT2833,425.119394476376,3.2602940877278663,3.24535,3.2618103027343666,2656.4314212214,3794.51653312126,3124.16776256562,1.0
FT1395,244.06575075287,4.608549999999999,4.608310953776033,4.625164794921867,18435.0300469091,16089.0097579319,17472.8461792551,1.0
FT2145,315.076920219454,0.9179674148559567,0.917966666667,0.99815985361735,35448.2461966876,30048.6226893957,31438.9076289936,1.0
FT1465,249.975437122406,13.336266666667001,13.319632975260417,13.402766927083333,490792.140927732,424237.068849452,544956.559896292,0.0
FT0022,60.9930603539614,2.663468933105467,2.6616007486979165,2.746633333333,427451.963137668,238095.64061535,358996.328527344,0.0
FT3767,667.545225518335,0.984467263539465,0.9678511937459316,1.001083333333,2898.5901561598,2595.37379161481,3703.83549159457,0.0
FT2961,448.890454051455,9.678933333333,9.678933333333,9.678933333333,67002.9402014526,132460.289923088,129464.856235237,0.0
FT3538,575.466922600382,0.8016,0.8015994389851884,0.8879364013671867,200988.60434539,186860.272496914,181101.231160435,1.0
FT1806,281.248737881,0.8348499331156417,0.8348498662312834,0.83485,12247912.0099736,10247580.602798,10614262.2704367,1.0
FT0380,131.034916595872,2.979366666667,2.9626436869303334,2.9940839131673167,62831.9025974414,52541.6768110768,59261.3423381059,1.0
FT1386,243.055678542708,5.788866666667,5.772430928548184,5.8221171061198005,67649.4682732499,35322.1458812603,36686.470540623,0.0
FT1472,249.975377634071,9.047198486328133,9.047198486328133,9.047198486328133,323861.620949654,269144.100684533,291354.914135743,0.0
FT0843,188.056889029087,6.254333333332999,6.221099853515634,6.2544662475586,14195.3990308159,12054.3776222421,15434.134508689,0.0
FT3708,631.239839022564,1.1208566029866533,1.1208566029866533,1.1208566029866533,3852.68189369201,806.671124278731,2133.9711527472,0.0
FT3756,656.330351815061,1.0751848856608066,1.0751848856608066,1.0751848856608066,3499.80696128641,0.0,0.0,1.0
FT1291,232.116137439226,1.233816666667,1.233816666667,1.233816666667,0.0,1385.96302345276,0.0,0.0
FT3575,585.509252666285,0.9346008936564133,0.934583333333,1.01365966796875,60532.2989965775,52234.9080154106,57861.6259564591,1.0
FT2485,361.234760328762,0.851466687520345,0.851466687520345,0.851466687520345,2074.30164307123,1464.12899043211,9150.47972425194,0.0
FT1099,214.026354107566,0.851466687520345,0.851466666667,0.93555367787679,12591.5383136415,9917.7224190026,9874.50432126503,1.0
FT2976,451.077644692407,0.6519805908203133,0.6353500000000001,0.707314427693685,6233.36736305237,3255.05854843835,4072.21863613129,0.0
FT0822,185.098053097232,0.9512176513671867,0.951216666667,0.9512176513671867,239267.689780378,255388.702708719,4851.59214706421,1.0
FT2757,408.892161973286,13.103516666667,13.070282999674482,13.120149739583333,7384.66823753359,5834.49550563814,2873.60414367087,1.0
FT1456,248.973471208956,1.73917706807455,1.73917706807455,1.73917706807455,14982846.8383653,12669863.3450908,12326897.3808502,0.0
FT0562,156.074916258997,4.0267,4.026155344645184,4.043039449055984,21374.1073072371,18353.934150112,19887.7977048533,1.0
